Exclude for Cover Analyses,State,Date,Block,Paddock,Plot,control Desc,Grazing,Fuelbreak/control,Spatial_arrangement,Seed Rate,Water,Species,Coating,Distance Along Transect_m,BRTE,percent BRTE,Introduced forbs,percent introduced forbs,Rock+Bare,SUM native grasses,SUM native forbs,SUM SD forb,Moss/Lichen/Crust,Litter,Rock,Bare,Height (cm),Native grass count (low data quality),BRTE count,Biomass of strip,Fuel Continuity of strip,Cover of strip,Notes,Notes about Plot 8 alternative experiment - refer to map if needed,sqrt(BRTE),1/var sqrt BRTE,Residual sqrt(BRTE),1/var percent BRTE,Residual percent BRTE,Residual Sqrt(BRTE count),1/var Height,Residual Sqrt(Introduced forbs),1/var Bare+Rock,Residual Rock+Bare
,NV,5/31/2019,one,1,mono high water,,Fall,greenstrip,mono,high,water,ELTR,UC,14,73,78.49462366,20,21.50537634,22,0,0,0,0.5,1,0,22,21,0,15,4,4,5,,,8.544003745,0.373068786,2.65272527,0.002739843,19.84091212,-2.462034217,0.019162182,0.173802512,0.002363358,-21.54623535
,NV,6/5/2019,one,2,mono low,,Spring,greenstrip,mono,low,no water,ELEL,UC,18,20,41.66666667,8,16.66666667,69,17,3,0,0,0,0,69,26,9,13,4,5,5,small clumps of ELEL outside quadrat 18.6m,,4.472135955,0.476449874,-1.076591271,0.003546768,-13.99475126,-2.261805451,0.019227796,-1.413157831,0.002942134,23.82839248
,NV,6/10/2019,two,5,mix low,,Fall,greenstrip,mix,low,no water,na,UC,46,23,40,12,20.86956522,59,2,19.5,1,0,0.5,5,54,30,1,39,5,5,5,,,4.795831523,0.373068786,-1.095446952,0.002739843,-18.65371153,-0.090019565,0.019162182,-0.834231827,0.002363358,15.45376465
,NV,6/10/2019,two,5,mono high,,Fall,greenstrip,mono,high,no water,ELEL,UC,58,39,60,23,35.38461538,51,0.5,2,0.5,0,1,2,49,35,0,26,5,5,5,,,6.244997998,0.373068786,0.353719523,0.002739843,1.346288468,-1.23599805,0.019162182,0.497498081,0.002363358,7.453764649
,NV,6/10/2019,two,6,mono high,,Ungrazed,greenstrip,mono,high,no water,ELEL,C,18,19,36.53846154,18,34.61538462,64,14,0,1,0,1,3,61,29,22,53,4,5,5,,,4.358898944,0.274048306,-1.280812497,0.002688175,-21.20639919,0.970117769,0.013893113,0.431787804,0.002079164,19.68793534
,NV,6/9/2019,two,5,mono low,,Fall,greenstrip,mono,low,no water,POFE,C,10,3,6.666666667,19,42.22222222,72,23,0,0,0,0.5,2,70,26,16,11,3,4,4,BRTE count taken in 25x25 at 10m instead of 10x10,,1.732050808,0.373068786,-4.159227667,0.002739843,-51.98704487,-3.018392773,0.019162182,0.060565501,0.002363358,28.45376465
,NV,6/5/2019,one,3,herbicide,,Ungrazed,herbicide,na,na,no water,na,na,10,15,53.57142857,6,21.42857143,90,7,0,0,0,0,10,80,15,5,3,3,4,4,more bio than previous herbicide plots,,3.872983346,0.274048306,0.250540838,0.002688175,11.13045575,-2.009147841,0.013893113,-1.088423021,0.002079164,16.40596652
,NV,6/8/2019,two,4,mono high,,Spring,greenstrip,mono,high,no water,VUMI,C,18,87,80.55555556,15,13.88888889,10,6,0,0,0,0,0,10,47,7,157,5,5,5,,,9.327379053,0.476449874,3.778651828,0.003546768,24.89413763,6.66260736,0.019227796,-0.368601609,0.002942134,-35.17160752
,NV,6/13/2019,three,7,mono high,,Fall,greenstrip,mono,high,no water,POFE,UC,6,55,68.75,24,30,38,0,0,1,0,0,1,37,29,0,72,5,5,5,,,7.416198487,0.373068786,1.524920012,0.002739843,10.09628847,2.150263811,0.019162182,0.600646043,0.002363358,-5.546235351
,NV,6/21/2019,three,9,mono high water,,Spring,greenstrip,mono,high,water,VUMI,UC,42,45,68.18181818,18,27.27272727,49,0,0,3,1,2,4,45,24,0,77,4,5,4,,,6.708203933,0.476449874,1.159476707,0.003546768,12.52040026,2.907607661,0.019227796,0.001055732,0.002942134,3.828392483
,NV,6/21/2019,three,9,mono high water,,Spring,greenstrip,mono,high,water,POFE,UC,50,47,61.03896104,27,35.06493506,39,0,0,3,0,2,3,36,30,0,52,5,5,4,,,6.8556546,0.476449874,1.306927375,0.003546768,5.377543112,1.343745824,0.019227796,0.954567467,0.002942134,-6.171607517
,NV,6/21/2019,three,9,mono low,,Spring,greenstrip,mono,low,no water,POSE,UC,58,31,56.36363636,19,34.54545455,62,4,0,1,0.5,0.5,9,53,27,3,54,4,4,4,lichen on part of rocks,,5.567764363,0.476449874,0.019037137,0.003546768,0.702218437,1.481112502,0.019227796,0.117313988,0.002942134,16.82839248
,NV,6/2/2019,one,1,mix low,,Fall,greenstrip,mix,low,no water,na,C,46,58,65.90909091,22,25,30,8,0,0,0,0.5,0,30,25,7,23,3,5,5,,,7.615773106,0.373068786,1.724494631,0.002739843,7.255379377,-1.53918604,0.019162182,0.392082317,0.002363358,-13.54623535
,NV,6/4/2019,one,2,mono high,,Spring,greenstrip,mono,high,no water,VUMI,C,2,45,80.35714286,8,14.28571429,62,2,0,1,0,0.5,0,62,24,3,7,4,5,5,,,6.708203933,0.476449874,1.159476707,0.003546768,24.69572493,-3.221605416,0.019227796,-1.413157831,0.002942134,16.82839248
,NV,6/9/2019,two,5,mono low,,Fall,greenstrip,mono,low,no water,ELEL,C,2,14,33.33333333,18,42.85714286,76,10,0,0,0,0.5,3,73,27,12,27,3,4,4,,,3.741657387,0.373068786,-2.149621088,0.002739843,-25.3203782,-1.138865141,0.019162182,-0.055692755,0.002363358,32.45376465
,NV,6/20/2019,three,9,herbicide,,Spring,herbicide,na,na,no water,na,na,10,9,26.86567164,20,59.70149254,79,0.5,0,4,1,5,1,78,29,1,15,5,4,3,Pieces of cow patty included in Litter estimate; 50x50cm (mostly bunches) for BRTE count,,3,0.476449874,1.065741454,0.003546768,8.462063638,2.294860436,0.019227796,-0.226264291,0.002942134,4.916666667
,NV,6/7/2019,one,3,mix low,,Ungrazed,greenstrip,mix,low,no water,na,UC,14,58,64.44444444,17,18.88888889,29,15,0,0,0,0,0,29,34,8,33,4,5,5,,,7.615773106,0.274048306,1.976061665,0.002688175,6.699583717,-0.565429474,0.013893113,0.312252742,0.002079164,-15.31206466
,NV,6/11/2019,two,6,kochia 2x,,Ungrazed,greenstrip,na,na,no water,na,na,10,32,57.14285714,23,41.07142857,62.5,0,0,1,0,0.5,0.5,62,32,0,32,4,5,5,CROC/CRAC and AMTE are here,,5.65685425,0.274048306,0.017142809,0.002688175,-0.602003584,-0.653137871,0.013893113,0.98497864,0.002079164,18.18793534
,NV,6/10/2019,two,6,mono high,,Ungrazed,greenstrip,mono,high,no water,POSE,UC,46,42,51.85185185,38,46.91358025,37,0,0.5,0.5,0,1,0,37,41,0,82,5,5,5,,,6.480740698,0.274048306,0.841029258,0.002688175,-5.893008875,2.745393018,0.013893113,2.35356112,0.002079164,-7.312064661
,NV,6/13/2019,three,7,C6,C6,Fall,control,na,na,na,na,na,,30,27.27272727,80,72.72727273,8,0,0,0,0,1,0,8,26,0,56,5,5,5,unable to locate stakes due to height and density of SIAL therefore used GPS within 0m of stake location and paced from there GPS confirmed btwn both points.,,5.477225575,0.373068786,-0.426747081,0.002739843,-28.0658683,0.984857432,0.019162182,4.285776725,0.002363358,-28.77777778
,NV,6/17/2019,three,8,mono high water,,Ungrazed,greenstrip,mono,high,water,POSE,C,9,47,63.51351351,21,28.37837838,44,2,0,4,0,1,0,44,28,1,32,4,5,4,,,6.8556546,0.274048306,1.21594316,0.002688175,5.768652786,-0.653137871,0.013893113,0.771722812,0.002079164,-0.312064661
,NV,6/17/2019,three,8,mono high water,,Ungrazed,greenstrip,mono,high,water,VUMI,UC,54,66,66,27,27,18,4,0,3,0,1,0,18,36,1,26,5,5,5,,,8.124038405,0.274048306,2.484326964,0.002688175,8.255139273,-1.210972607,0.013893113,1.385299539,0.002079164,-26.31206466
,NV,6/1/2019,one,1,mono high water,,Fall,greenstrip,mono,high,water,POFE,UC,10,85,76.92307692,25,22.62443439,8,0.5,0,0,0,1,0,8,27,1,23,4,4,5,,,9.219544457,0.373068786,3.328265982,0.002739843,18.26936539,-1.53918604,0.019162182,0.701666557,0.002363358,-35.54623535
,NV,6/7/2019,two,4,C1W,C1W,Spring,control,na,na,na,na,na,,26,38.51851852,35,51.85185185,51.5,6,0,0.5,0,0.5,0.5,51,40,2,53,5,5,5,,,5.099019514,0.476449874,-0.346420337,0.003546768,-16.24114158,1.68927809,0.019227796,1.594172356,0.002942134,4.569308672
,NV,6/4/2019,one,2,herbicide,,Spring,herbicide,na,na,no water,na,na,10,1,2.941176471,24,70.58823529,86,0,9,0,0,0,3,83,24,0,0,1,1,1,,,1,0.476449874,-0.934258546,0.003546768,-15.46243153,-1.57812291,0.019227796,0.200579239,0.002942134,11.91666667
,NV,6/11/2019,two,6,kochia 2x,,Ungrazed,greenstrip,na,na,no water,na,na,50,25,61.72839506,15,37.03703704,79,0,0,0.5,0,0.5,5,74,27,0,33,4,5,5,,,5,0.274048306,-0.639711441,0.002688175,3.983534335,-0.565429474,0.013893113,0.062130463,0.002079164,34.68793534
,NV,6/7/2019,one,3,mono high,,Ungrazed,greenstrip,mono,high,no water,POFE,UC,54,42,57.14285714,24,32.65306122,47,5,2,0.5,0,0.5,10,37,33,9,93,5,5,5,,,6.480740698,0.274048306,0.841029258,0.002688175,-0.602003584,3.333658641,0.013893113,1.088126602,0.002079164,2.687935339
,NV,6/18/2019,three,8,C2E,C2E,Ungrazed,control,na,na,na,na,na,,38,84.44444444,5,11.11111111,70,0,0,2,4,2,0,70,29,0,19,3,5,4,Blackish/dark green crust sprinkled throughout,falls within other experiment and tire tracks are SW of the transect,6.164414003,0.274048306,0.157283131,0.002688175,25.13444051,-2.469359366,0.013893113,-1.900495013,0.002079164,28.75
,NV,6/21/2019,three,9,mono high water,,Spring,greenstrip,mono,high,water,POSE,UC,54,60,68.96551724,20,22.98850575,30,1,2,4,1,3,5,25,31,0,38,5,5,5,AMTE is native forb,,7.745966692,0.476449874,2.197239467,0.003546768,13.30409932,0.297057276,0.019227796,0.230551,0.002942134,-15.17160752
,NV,6/19/2019,three,8,C4,C4,Ungrazed,control,na,na,na,na,na,,88,74.57627119,25,21.18644068,3,0,0,5,0,0.5,0,3,47,0,182,5,5,5,,,9.38083152,0.274048306,3.373700648,0.002688175,15.26626725,6.662479254,0.013893113,0.863437009,0.002079164,-38.25
,NV,6/5/2019,one,3,C5W,C5W,Ungrazed,control,na,na,na,na,na,,54,59.66850829,36,39.77900552,31,0,0,0.5,0,0.5,5,26,29,0,43,4,4,4,,,7.348469228,0.274048306,1.341338357,0.002688175,0.35850435,-0.270819785,0.013893113,1.863437009,0.002079164,-10.25
,NV,6/16/2019,three,7,mix high,,Fall,greenstrip,mix,high,no water,na,UC,54,70,59.3220339,28,23.72881356,4,0,0,20,0,0,0,4,40,0,87,5,5,5,,,8.366600265,0.373068786,2.47532179,0.002739843,0.668322367,2.99236149,0.019162182,0.99316918,0.002363358,-39.54623535
,NV,6/5/2019,one,3,mono low,,Ungrazed,greenstrip,mono,low,no water,POFE,C,42,63,63.63636364,24,24.24242424,23,12,0,0,0,0.5,1,22,37,3,51,5,5,5,,,7.937253933,0.274048306,2.297542492,0.002688175,5.891502909,0.831436308,0.013893113,1.088126602,0.002079164,-21.31206466
,NV,6/7/2019,two,4,C4E,C4E,Spring,control,na,na,na,na,na,,21,41.58415842,18,35.64356436,71.5,11,0.5,0,0,1,0.5,71,29,16,49,5,5,5,BRTE count taken 50x50 at C4E,,4.582575695,0.476449874,-0.862864156,0.003546768,-13.17550168,1.409168201,0.019227796,-0.07926674,0.002942134,24.56930867
,NV,6/5/2019,one,3,herbicide,,Ungrazed,herbicide,na,na,no water,na,na,50,38,56.71641791,28,41.79104478,58,1,0,0,0,0.5,29,29,39,2,39,4,5,4,,,6.164414003,0.274048306,2.541971494,0.002688175,14.27544509,2.50379935,0.013893113,1.753589858,0.002079164,-15.59403348
,NV,6/3/2019,one,1,mono low,,Fall,greenstrip,mono,low,no water,ELTR,UC,50,56,71.33757962,22,28.02547771,47,0,0,0.5,0,0.5,0,47,32,0,47,5,,,,,7.483314774,0.373068786,1.592036299,0.002739843,12.68386809,0.520637037,0.019162182,0.392082317,0.002363358,3.453764649
,NV,6/4/2019,one,1,mono high,,Fall,greenstrip,mono,high,no water,POSE,UC,50,18,42.85714286,24,57.14285714,84,0,0,0,0,1,14,70,16,0,31,4,4,4,,,4.242640687,0.373068786,-1.648637788,0.002739843,-15.79656867,-0.767253201,0.019162182,0.600646043,0.002363358,40.45376465
,NV,6/7/2019,one,3,mono high,,Ungrazed,greenstrip,mono,high,no water,ELTR,UC,42,48,58.89570552,17,20.85889571,46,16,0,0.5,0,0.5,2,44,39,10,73,5,5,5,,,6.92820323,0.274048306,1.288491789,0.002688175,1.150844794,2.234011625,0.013893113,0.312252742,0.002079164,1.687935339
,NV,6/21/2019,three,9,mono low,,Spring,greenstrip,mono,low,no water,VUMI,C,2,75,62.5,44,36.66666667,8,0,0,1,0.5,1,3,5,45,0,76,5,5,5,"50+ poa on each end of greenstrip (video) with more native forbs located towards W. end including CROC/CRAC, lilies, carrot relative, lipidium, and astragalus.; Landed on very dense tall patch of BRTE sometimes randomly seen out here, 1st time quadrat has actually landed on one, may skew data because fills ~1/2 of whole quad and landed in dead center.; orange type of moss/lichen/crust as before",,8.660254038,0.476449874,3.111526812,0.003546768,6.838582073,2.85044116,0.019227796,2.391664625,0.002942134,-37.17160752
,NV,5/31/2019,one,1,mono high water,,Fall,greenstrip,mono,high,water,VUMI,UC,6,75,62.2406639,40,33.19502075,10,5.5,0,0,0,1,0,10,22,1,7,3,3,5,"at 6m, moved due to hole, center 6.5m",,8.660254038,0.373068786,2.768975563,0.002739843,3.586952369,-3.689266252,0.019162182,2.026221878,0.002363358,-33.54623535
,NV,6/7/2019,one,3,mono high,,Ungrazed,greenstrip,mono,high,no water,VUMI,UC,46,18,34.95145631,11,21.3592233,83,22,0.5,0,0,0.5,12,71,31,22,18,4,5,5,,,4.242640687,0.274048306,-1.397070754,0.002688175,-22.79340442,-2.067351433,0.013893113,-0.494228093,0.002079164,38.68793534
,NV,6/3/2019,one,1,mono low,,Fall,greenstrip,mono,low,no water,ELEL,C,6,54,62.42774567,31,35.83815029,53,1,0,0.5,0.5,1,0,53,30,0,53,5,,,,,7.348469228,0.373068786,1.457190753,0.002739843,3.774034133,0.945092326,0.019162182,1.26943092,0.002363358,9.453764649
yes,NV,6/3/2019,one,1,mono low,,Fall,greenstrip,mono,low,no water,ELEL,UC,54,68,71.95767196,26,27.51322751,68,0,0,0.5,0,0.5,0,68,29,0,68,4,,,,,8.246211251,0.373068786,,0.002739843,,1.911193688,0.019162182,,0.002363358,
yes,NV,6/3/2019,one,1,mono low,,Fall,greenstrip,mono,low,no water,POSE,C,10,72,70.58823529,29,28.43137255,79.5,0.5,0,0.5,0,1,0.5,79,31,0,79,5,,,Poa surrounding but little in plot (video),,8.485281374,0.373068786,,0.002739843,,2.553176854,0.019162182,,0.002363358,
